chembl_id,drug_name,smiles,phase,target_proteins,target_count,hERG_results_hERG_inhibition,AMES_results_AMES_mutagenic,CYP3A4_results_CYP3A4_inhibition,PGP_results_PGP_inhibition,PAMPA_results_PAMPA_permeability,BBB_results_BBB_penetration,Solubility_results_logS,Lipophilicity_results_logP,hERG_flag,AMES_flag,CYP3A4_inhib,PGP_inhib,PAMPA_good,BBB_pen,logS,logP,admet_composite_score,safety_flags,target_coverage_score,composite_score,data_sources,ranking_rationale,insufficient_data
CHEMBL1186579,METHYLNALTREXONE,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,3.0,['OPRM1'],1,0.0,,,0.0,,1.0,-1.99,1.6699999999999997,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: OPRM1; Safety: None; logS=N/A,True
CHEMBL1189432,OLOPATADINE,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,4.0,['HRH1'],1,0.0,,,1.0,,1.0,-3.55,3.589500000000002,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL1193,PHENIRAMINE,CN(C)CCC(c1ccccc1)c1ccccn1,4.0,['HRH1'],1,0.0,,,0.0,,0.0,-1.5,3.1652000000000013,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL1197051,ISOXSUPRINE,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,2.0,"['ADRA1B', 'ADRA1D']",2,0.0,,,0.0,,0.0,-1.68,2.871200000000001,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: ADRA1B, ADRA1D; Safety: None; logS=N/A",True
CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,4.0,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG2', 'GABRG3']",7,0.0,,,0.0,,1.0,-3.63,3.1538000000000017,,,,,,,,,1.0,None,0.30434782608695654,47.82608695652174,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=7; Top targets: GABRA1, GABRA2, GABRA3, GABRA5, GABRG1...; Safety: None; logS=N/A",True
CHEMBL1200322,ESCITALOPRAM OXALATE,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O,4.0,['SLC6A4'],1,1.0,,,0.0,,1.0,-4.58,2.968580000000001,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL1200323,LABETALOL HYDROCHLORIDE,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,4.0,"['ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",5,1.0,,,0.0,,1.0,-2.58,2.5572000000000004,,,,,,,,,1.0,None,0.21739130434782608,41.30434782608695,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=5; Top targets: ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C; Safety: None; logS=N/A",True
CHEMBL1200328,DULOXETINE HYDROCHLORIDE,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1.Cl,4.0,['SLC6A4'],1,0.0,,,0.0,,1.0,-2.74,5.052700000000004,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL1200329,TIZANIDINE HYDROCHLORIDE,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,4.0,"['ADRA2A', 'ADRA2B', 'ADRA2C']",3,1.0,,,0.0,,1.0,-2.27,2.1376,,,,,,,,,1.0,None,0.13043478260869565,34.78260869565217,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=3; Top targets: ADRA2A, ADRA2B, ADRA2C; Safety: None; logS=N/A",True
CHEMBL1200332,PROTRIPTYLINE HYDROCHLORIDE,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl,4.0,['SLC6A4'],1,1.0,,,0.0,,1.0,-1.97,4.7237000000000045,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL1200335,TESTOSTERONE ENANTHATE,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.0,['AR'],1,0.0,,,1.0,,0.0,-7.46,6.400500000000007,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: AR; Safety: None; logS=N/A,True
CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,CNC[C@H](O)c1cccc(O)c1.Cl,4.0,"['ADRA1B', 'ADRA1D']",2,0.0,,,1.0,,1.0,-1.17,1.0668,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: ADRA1B, ADRA1D; Safety: None; logS=N/A",True
CHEMBL1200343,PERINDOPRIL ERBUMINE,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,4.0,['ACE'],1,0.0,,,0.0,,1.0,-0.0531,2.6842000000000015,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ACE; Safety: None; logS=N/A,True
CHEMBL1200384,BETAMETHASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.0,['NR3C1'],1,,,,0.0,,1.0,-4.09,3.8175000000000026,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL1200386,PREDNICARBATE,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.0,['NR3C1'],1,0.0,,,0.0,,1.0,-4.74,3.6993000000000023,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL1200392,DOXYLAMINE SUCCINATE,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,3.0,['HRH1'],1,0.0,,,0.0,,1.0,-1.54,2.8591000000000006,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL1200395,ORPHENADRINE CITRATE,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.0,"['GRIN1', 'GRIN2A', 'GRIN2B', 'GRIN2C', 'GRIN2D', 'GRIN3A', 'GRIN3B', 'HRH1']",8,1.0,,,0.0,,1.0,-1.82,2.4141199999999996,,,,,,,,,1.0,None,0.34782608695652173,51.08695652173913,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=8; Top targets: GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D...; Safety: None; logS=N/A",True
CHEMBL1200406,DIMENHYDRINATE,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,4.0,['HRH1'],1,0.0,,,0.0,,1.0,-3.32,2.967900000000001,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL1200413,TETRAHYDROZOLINE HYDROCHLORIDE,Cl.c1ccc2c(c1)CCCC2C1=NCCN1,3.0,"['ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']",5,0.0,,,0.0,,1.0,-2.54,2.53,,,,,,,,,1.0,None,0.21739130434782608,41.30434782608695,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=5; Top targets: ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C; Safety: None; logS=N/A",True
CHEMBL1200420,MIDAZOLAM HYDROCHLORIDE,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,4.0,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG2', 'GABRG3']",7,1.0,,,1.0,,1.0,-4.68,4.746020000000003,,,,,,,,,1.0,None,0.30434782608695654,47.82608695652174,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=7; Top targets: GABRA1, GABRA2, GABRA3, GABRA5, GABRG1...; Safety: None; logS=N/A",True
CHEMBL1200430,ESTRADIOL ACETATE,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,4.0,['ESR1'],1,0.0,,,1.0,,0.0,-4.86,3.828900000000002,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ESR1; Safety: None; logS=N/A,True
CHEMBL1200434,OXTRIPHYLLINE,C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,4.0,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']",4,0.0,,,0.0,,1.0,0.963,-1.725699999999997,,,,,,,,,1.0,None,0.17391304347826086,38.04347826086957,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=4; Top targets: PDE4A, PDE4B, PDE4C, PDE4D; Safety: None; logS=N/A",True
CHEMBL1200436,OXANDROLONE,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,3.0,['AR'],1,1.0,,,,,0.0,-4.6,3.543100000000003,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: AR; Safety: None; logS=N/A,True
CHEMBL1200461,MIDODRINE HYDROCHLORIDE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,3.0,"['ADRA1B', 'ADRA1D']",2,0.0,,,0.0,,1.0,-0.862,0.2339000000000002,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: ADRA1B, ADRA1D; Safety: None; logS=N/A",True
CHEMBL1200467,HYDROXYZINE PAMOATE,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,4.0,['HRH1'],1,1.0,,,0.0,,1.0,-3.37,7.447300000000008,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL1200472,QUAZEPAM,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,4.0,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA5', 'GABRG1', 'GABRG2', 'GABRG3']",7,0.0,,,1.0,,1.0,-6.01,5.026200000000003,,,,,,,,,1.0,None,0.30434782608695654,47.82608695652174,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=7; Top targets: GABRA1, GABRA2, GABRA3, GABRA5, GABRG1...; Safety: None; logS=N/A",True
CHEMBL1200485,SORAFENIB TOSYLATE,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,4.0,"['KIT', 'PDGFRB']",2,0.0,,,0.0,,1.0,-5.09,6.791420000000006,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: KIT, PDGFRB; Safety: None; logS=N/A",True
CHEMBL1200491,EPINASTINE HYDROCHLORIDE,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,4.0,['HRH1'],1,0.0,,,0.0,,1.0,-3.77,2.888600000000001,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,4.0,['SLC6A4'],1,1.0,,,1.0,,1.0,-4.55,3.973700000000003,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL1200494,GUANFACINE HYDROCHLORIDE,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,4.0,"['ADRA2A', 'ADRA2B', 'ADRA2C']",3,0.0,,,0.0,,1.0,-2.35,1.96737,,,,,,,,,1.0,None,0.13043478260869565,34.78260869565217,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=3; Top targets: ADRA2A, ADRA2B, ADRA2C; Safety: None; logS=N/A",True
CHEMBL1200495,HYDROCORTISONE SODIUM SUCCINATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],4.0,['NR3C1'],1,0.0,,,0.0,,1.0,-2.82,-2.1333999999999937,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,4.0,['NR3C1'],1,0.0,,,1.0,,1.0,-3.69,4.086800000000004,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,4.0,['ACE'],1,0.0,,,,,1.0,-1.58,3.0061000000000013,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ACE; Safety: None; logS=N/A,True
CHEMBL1200538,BETAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.0,['NR3C1'],1,0.0,,,1.0,,1.0,-4.71,2.466500000000001,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL1200545,DIFLORASONE DIACETATE,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.0,['NR3C1'],1,0.0,,,0.0,,1.0,-5.35,2.9853000000000014,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL1200561,DOXAZOSIN MESYLATE,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,4.0,"['ADRA1B', 'ADRA1D']",2,1.0,,,0.0,,1.0,-2.36,1.2218000000000009,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: ADRA1B, ADRA1D; Safety: None; logS=N/A",True
CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,4.0,['ESR1'],1,1.0,,,0.0,,0.0,-3.55,4.3604000000000065,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ESR1; Safety: None; logS=N/A,True
CHEMBL1200600,FLUOROMETHOLONE,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.0,['NR3C1'],1,1.0,,,0.0,,1.0,-4.77,2.923300000000001,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL1200609,PAROXETINE MESYLATE,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,4.0,['SLC6A4'],1,0.0,,,0.0,,1.0,-2.18,2.8305000000000016,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL1200613,TOLMETIN SODIUM,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],4.0,"['PTGS1', 'PTGS2']",2,0.0,,,0.0,,1.0,-2.83,-2.139079999999997,,,,,,,,,1.0,None,0.08695652173913043,31.521739130434785,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=2; Top targets: PTGS1, PTGS2; Safety: None; logS=N/A",True
CHEMBL1200617,RIMEXOLONE,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.0,['NR3C1'],1,1.0,,,0.0,,1.0,-3.9,4.496500000000005,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: NR3C1; Safety: None; logS=N/A,True
CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,4.0,['HRH1'],1,1.0,,,0.0,,0.0,-4.43,5.932300000000009,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL1200622,PARICALCITOL,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,4.0,['VDR'],1,0.0,,,0.0,,0.0,-3.66,5.560600000000008,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: VDR; Safety: None; logS=N/A,True
CHEMBL1200638,DEXBROMPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,4.0,['HRH1'],1,0.0,,,0.0,,0.0,-2.22,3.639500000000001,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: HRH1; Safety: None; logS=N/A,True
CHEMBL1200644,FONDAPARINUX SODIUM,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],4.0,['SERPINC1'],1,0.0,,,0.0,,0.0,9.24,-49.12030000000009,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SERPINC1; Safety: None; logS=N/A,True
CHEMBL1200659,ENALAPRIL MALEATE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,4.0,['ACE'],1,0.0,,,0.0,,1.0,-1.45,1.316400000000002,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ACE; Safety: None; logS=N/A,True
CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,2.0,['OPRM1'],1,1.0,,,0.0,,1.0,-3.32,5.905080000000007,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: OPRM1; Safety: None; logS=N/A,True
CHEMBL1200666,CALCIPOTRIENE,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4.0,['VDR'],1,0.0,,,0.0,,0.0,-4.36,5.090600000000006,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: VDR; Safety: None; logS=N/A,True
CHEMBL1200675,TOREMIFENE CITRATE,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.0,['ESR1'],1,1.0,,,0.0,,1.0,-6.27,4.9665000000000035,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: ESR1; Safety: None; logS=N/A,True
CHEMBL1200681,MONTELUKAST SODIUM,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],4.0,['CYSLTR1'],1,0.0,,,0.0,,1.0,-6.32,4.617300000000005,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: CYSLTR1; Safety: None; logS=N/A,True
CHEMBL1200692,OLMESARTAN MEDOXOMIL,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,4.0,['AGTR1'],1,0.0,,,0.0,,0.0,-4.72,4.170020000000003,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: AGTR1; Safety: None; logS=N/A,True
CHEMBL1200694,SEVOFLURANE,FCOC(C(F)(F)F)C(F)(F)F,3.0,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'GLRA1', 'KCNK10', 'KCNK18', 'KCNK2', 'KCNK3', 'KCNK9']",22,0.0,,,1.0,,1.0,-1.9,2.4232000000000005,,,,,,,,,1.0,None,0.9565217391304348,96.73913043478262,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=22; Top targets: GABRA1, GABRA2, GABRA3, GABRA4, GABRA5...; Safety: None; logS=N/A",True
CHEMBL1200699,DOXYCYCLINE,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O,4.0,"['MMP1', 'MMP13', 'MMP7', 'MMP8']",4,0.0,,,0.0,,0.0,-3.56,-1.172299999999998,,,,,,,,,1.0,None,0.17391304347826086,38.04347826086957,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=4; Top targets: MMP1, MMP13, MMP7, MMP8; Safety: None; logS=N/A",True
CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,4.0,['SLC6A4'],1,0.0,,,1.0,,1.0,-4.07,4.950200000000005,,,,,,,,,1.0,None,0.043478260869565216,28.26086956521739,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,Targets=1; Top targets: SLC6A4; Safety: None; logS=N/A,True
CHEMBL1200733,DESFLURANE,FC(F)OC(F)C(F)(F)F,2.0,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ', 'GLRA1', 'KCNK10', 'KCNK18', 'KCNK2', 'KCNK3', 'KCNK9']",22,1.0,,,0.0,,1.0,-1.82,2.0835,,,,,,,,,1.0,None,0.9565217391304348,96.73913043478262,results/repurposing_candidates.csv;results/associated_genes.csv;results/*_results.csv,"Targets=22; Top targets: GABRA1, GABRA2, GABRA3, GABRA4, GABRA5...; Safety: None; logS=N/A",True
